FECHA;PM2.5;PM10;NO;NO2;NOX;CO;SO2;OZONO
18/10/2017 17:00;7,1;9;1,5;4,7;6,2;0,15;0,7;0
18/10/2017 18:00;7,4;9;2;9,7;11,7;0,21;0,7;0
18/10/2017 19:00;3,3;11;3,2;13,8;17;0,43;0,7;0
18/10/2017 20:00;2,5;11;2,8;10,5;13,3;0,29;0,6;0
18/10/2017 21:00;0,6;9;1,6;10,3;11,9;0,26;0,6;0
18/10/2017 22:00;3,9;16;0,9;12,9;13,8;0,31;0,5;0
18/10/2017 23:00;10,2;17;6,7;16,7;23,5;0,5;0,6;0
19/10/2017 0:00;8,4;24;9;15,8;24,7;0,38;0,8;0
19/10/2017 1:00;0;38;27,6;13,4;41;0,59;1,3;0
19/10/2017 2:00;11,6;32;24,7;13,6;38,4;0,57;1,2;0
19/10/2017 3:00;5,9;22;11,2;12,1;23,4;0,3;0,9;0
19/10/2017 4:00;8;20;12;10,9;22,9;0,26;0,9;0
19/10/2017 5:00;9,2;28;13,1;11,3;24,4;0,24;1;0
19/10/2017 6:00;7,4;34;21,5;12;33,5;0,32;1,1;0
19/10/2017 7:00;12,8;44;50,4;12,9;63,2;0,75;1,9;0
19/10/2017 8:00;21,1;83;96,1;22,8;119;1,86;3,3;0
19/10/2017 9:00;32,3;60;42,1;23,6;65,8;1,26;2,2;0
19/10/2017 10:00;34,6;84;33,3;29,2;62,5;1,15;1,9;0
19/10/2017 11:00;31,6;93;22,6;36,4;59;1,14;2,3;0
19/10/2017 12:00;38,7;61;13,7;25,3;39;0,74;1,9;0
19/10/2017 13:00;18,4;0;2,4;4,2;6,6;0,12;0,6;0
19/10/2017 14:00;14,3;21;2,7;5;7,7;0,25;0,6;0
19/10/2017 15:00;3;13;2,2;4,3;6,5;0,29;0,7;0
19/10/2017 16:00;8,8;11;2,5;5,3;7,8;0,37;0,8;0
19/10/2017 17:00;18,3;22;3;8,3;11,4;0,48;0,7;0
19/10/2017 18:00;12,3;33;3,8;16,5;20,3;0,59;0,9;0
19/10/2017 19:00;21,3;48;11,4;22,6;34;0,91;1,1;0
19/10/2017 20:00;12,4;32;5,1;21;26,1;0,6;0,7;0
19/10/2017 21:00;8,1;42;17,9;23,1;41;0,95;0,9;0
19/10/2017 22:00;13,7;44;31,6;20,9;52,5;1,14;1;0
19/10/2017 23:00;22,6;78;46,4;21,6;68;1,4;1,3;0
20/10/2017 0:00;24,5;67;51,5;21,6;73,1;1,32;1,9;0
20/10/2017 1:00;31,7;52;41,6;17,2;58,8;1,07;1,6;0
20/10/2017 2:00;17;39;29,6;15,4;45,1;0,88;1,4;0
20/10/2017 3:00;18,4;39;19;13,3;32,3;0,6;1,1;0
20/10/2017 4:00;16;35;27,2;12,3;39,4;0,74;1,2;0
20/10/2017 5:00;12,1;19;20,4;11,8;32,2;0,46;1;0
20/10/2017 6:00;5,5;37;42,1;12;54,1;0,65;1,6;0
20/10/2017 7:00;16,4;69;83,7;17,5;101,1;1,47;3,2;0
20/10/2017 8:00;27,2;79;55;28,9;83,9;1,56;3,3;0
20/10/2017 9:00;37,7;100;42,9;37,5;80,4;1,51;3;0
20/10/2017 10:00;46,9;77;0;0;0;1,18;1,8;0
20/10/2017 11:00;29,5;44;0;0;0;0;1,1;0
20/10/2017 12:00;16;16;0;0;0;0;0,9;0
20/10/2017 13:00;18,5;18,5;0;0;0;0;0,8;0
20/10/2017 14:00;13,3;13,3;0;0;0;0;0,6;0
20/10/2017 15:00;18,9;24;1;4,1;5;0;0,9;0
20/10/2017 16:00;8,9;21;1,6;2;3,5;0;0,8;0
20/10/2017 17:00;6,5;21;1,3;0,8;2,1;0;0,7;0
20/10/2017 18:00;3;18;0;0;0;0;0,7;0
20/10/2017 19:00;0;25;3,6;3,5;7,2;0;0,9;0
20/10/2017 20:00;10,7;46;25;4,7;29,9;0;1,2;0
20/10/2017 21:00;15,3;50;20,9;8,2;28,9;0;1,3;0
20/10/2017 22:00;24,3;62;11,3;8,5;19,8;0;1;0
20/10/2017 23:00;24,4;50;12;7,7;19,7;0;0,8;0
21/10/2017 0:00;10,8;34;17,9;4,4;22,4;0;1,1;0
21/10/2017 1:00;15,2;17;17,3;2,2;19,5;0;1,5;0
21/10/2017 2:00;6,5;15;8,4;1,7;10,1;0;1,7;0
21/10/2017 3:00;5,1;24;10,8;1,2;12,1;0;1,7;0
21/10/2017 4:00;12,7;40;20,8;0,3;21,1;0;2;0
21/10/2017 5:00;22,2;45;22,3;0,2;22,6;0;1,8;0
21/10/2017 6:00;18,8;40;0;0;0;0;1,8;0
21/10/2017 7:00;12,7;36;0;0;0;0;1,8;0
21/10/2017 8:00;10,2;36;0;0;0;0;1,6;0
21/10/2017 9:00;8;12;0;0;0;0;0,7;0
21/10/2017 10:00;10,8;12;0;0;0;0;0,7;0
21/10/2017 11:00;4,5;10;0;0;0;0;0,7;0
21/10/2017 12:00;9,4;9,4;0;0;0;0;0,7;0
21/10/2017 13:00;7,7;7,7;0;0;0;0;0,6;0
21/10/2017 14:00;9,3;9,3;0;0;0;0;0,7;0
21/10/2017 15:00;12,3;26;0;0;0;0;1,1;0
21/10/2017 16:00;19,5;29;0;0;0;0;1,1;0
21/10/2017 17:00;17,7;37;0,7;2,5;3,2;0;0,8;0
21/10/2017 18:00;15;26;0,1;4,8;4,8;0;1,1;0
21/10/2017 19:00;7;27;0;6,9;6,6;0;0,9;0
21/10/2017 20:00;14,8;40;5,7;8,4;14,1;0;0,7;0
21/10/2017 21:00;8,3;30;10,1;9,5;19,5;0;1,2;0
21/10/2017 22:00;14,9;32;15,6;8,1;23,7;0;1,2;0
21/10/2017 23:00;5,8;5,8;6,8;0,1;6,9;0;0,8;0
22/10/2017 0:00;5,1;23;9,2;1,4;10,7;0;1;0
22/10/2017 1:00;10,6;27;6,6;2,2;8,8;0;1,1;0
22/10/2017 2:00;13,8;17;0;0;0;0;1,1;0
22/10/2017 3:00;0;7;0;0;0;0;0,5;0
22/10/2017 4:00;5,3;6;0;0;0;0;0,7;0
22/10/2017 5:00;3,5;4;0;0;0;0;0,5;0
22/10/2017 6:00;0;0;0;0;0;0;0,5;0
22/10/2017 7:00;0;0;0;0;0;0;0,3;0
22/10/2017 8:00;2,3;3;0;0;0;0;0,3;0
22/10/2017 9:00;0;15;0;0;0;0;0,4;0
22/10/2017 10:00;9,6;9,6;0;0;0;0;0,3;0
22/10/2017 11:00;0,8;16;0;0;0;0;0,4;0
22/10/2017 12:00;2,2;15;0;0;0;0;0,5;0
22/10/2017 13:00;9,4;9,4;0;0;0;0;0,5;0
22/10/2017 14:00;1,7;9;0;0;0;0;0,5;0
22/10/2017 15:00;0;8;0;0;0;0;0,6;0
22/10/2017 16:00;7,4;7,4;0;0;0;0;0,4;0
22/10/2017 17:00;1,4;8;0;0;0;0;0,5;0
22/10/2017 18:00;6,7;7;0;0;0;0;0,6;0
22/10/2017 19:00;0;6;0;0;0;0;0,2;0
22/10/2017 20:00;6,3;11;0;0;0;0;0;0
22/10/2017 21:00;4,9;11;0;0;0;0;0,3;0
22/10/2017 22:00;4,6;16;0;0;0;0;0,4;0
22/10/2017 23:00;5;14;0;0;0;0;0,5;0
23/10/2017 0:00;3,7;15;0;0;0;0;0,6;0
23/10/2017 1:00;0;6;0;0;0;0;0,4;0
23/10/2017 2:00;1,4;8;0;0;0;0;0,4;0
23/10/2017 3:00;7,3;11;0;0;0;0;0,4;0
23/10/2017 4:00;2,8;13;0;0;0;0;0,4;0
23/10/2017 5:00;3,8;12;0;0;0;0;0,3;0
23/10/2017 6:00;9,2;11;0;0;0;0;0,2;0
23/10/2017 7:00;5,5;23;0;0;0;0;0,5;0
23/10/2017 8:00;10,1;38;0;0;0;0;0,9;0
23/10/2017 9:00;7,8;27;0;0;0;0;0,9;0
23/10/2017 10:00;11,3;16;0;0;0;0;0,4;0
23/10/2017 11:00;11,8;18;0;0;0;0;0,2;0
23/10/2017 12:00;5,9;11;0;0;0;0;0,4;0
23/10/2017 13:00;13,7;13,7;0;0;0;0;0,4;0
23/10/2017 14:00;6,8;14;0;0;0;0;0,5;0
23/10/2017 15:00;1,6;0;0;0;0;0;0,5;0
23/10/2017 16:00;13,8;0;1,8;2,7;4,5;0,51;0,2;0
23/10/2017 17:00;13;13;3,8;8,1;12;0,53;0,2;0
23/10/2017 18:00;14,9;14,9;3,8;13,5;17,3;0,47;0,3;0
23/10/2017 19:00;4,2;16;7,5;20,1;27,7;0,66;0,4;0
23/10/2017 20:00;6,2;16;9,9;21,6;31,4;0,6;0,2;0
23/10/2017 21:00;0;7;8,2;18;26;0,43;0,1;0
23/10/2017 22:00;4,2;9;7,4;18,2;25,6;0,46;0,1;0
23/10/2017 23:00;12,5;30;14,8;23;37,9;0,79;1,9;0
24/10/2017 0:00;5,6;11;8,1;16,4;24,5;0,32;0,6;0
24/10/2017 1:00;4,9;32;14,6;21,5;36,1;0,55;0,9;0
24/10/2017 2:00;10,5;23;17,9;20;37,9;0,44;0,9;0
24/10/2017 3:00;12,9;20;8,1;17;25,1;0,22;0,4;0
24/10/2017 4:00;5,1;19;7;15,9;22,9;0,2;0,5;0
24/10/2017 5:00;14;24;9,4;16,9;26,3;0,24;0,4;0
24/10/2017 6:00;9,8;25;17,7;21,3;39;0,39;0,5;0
24/10/2017 7:00;6,2;22;13,4;20,9;34,3;0,46;0,4;0
24/10/2017 8:00;4,3;16;7,1;15,2;22,3;0,32;0,3;0
24/10/2017 9:00;10,4;17;5,1;13,7;18,9;0,25;0,1;0
24/10/2017 10:00;3,1;13;3,2;8,4;11,6;0,06;0,1;0
24/10/2017 11:00;8,2;13;2,9;7;9,9;0,03;0,1;0
24/10/2017 12:00;10,1;12;3,3;8,2;11,5;0,06;0,2;0
24/10/2017 13:00;7,4;11;3,7;9;12,7;0,17;0,2;0
24/10/2017 14:00;3,6;15;3,5;7,4;10,9;0,12;0,3;0
24/10/2017 15:00;9,1;16;3,9;10;13,8;0,18;0,4;0
24/10/2017 16:00;3,2;21;4,8;11,9;16,7;0,29;0,6;0
24/10/2017 17:00;6,4;14;5,6;14,8;20,4;0,31;0,4;0
24/10/2017 18:00;12,5;14;4,8;22,4;27,2;0,44;0,4;0
24/10/2017 19:00;8,3;48;24;27,5;51,4;1,13;0,9;0
24/10/2017 20:00;24,5;46;36,3;26,1;62,5;1,12;1,2;0
24/10/2017 21:00;7,6;16;6,9;15,4;22,3;0,19;0,1;0
24/10/2017 22:00;6,5;18;8,1;20,6;28,7;0,42;0,4;0
24/10/2017 23:00;12,5;27;33;25;58;1,05;1,1;0
25/10/2017 0:00;13,1;24;24;23,3;47,3;0,53;0,3;0
25/10/2017 1:00;16,6;33;13,8;21,1;34,9;0,31;0,2;0
25/10/2017 2:00;21,2;43;16,6;21,2;37,7;0,43;0,4;0
25/10/2017 3:00;18,4;40;22;19,8;41,8;0,5;0,7;0
25/10/2017 4:00;12,5;41;26,2;19,2;45,3;0,5;0,7;0
25/10/2017 5:00;14,2;36;29,2;18,8;48;0,37;0,8;0
25/10/2017 6:00;16,2;28;33,3;18,4;51,7;0,38;0,8;0
25/10/2017 7:00;17,7;58;71;25,8;96,9;1,2;2;0
25/10/2017 8:00;8,9;28;32;19,9;52;0,6;0,6;0
25/10/2017 9:00;11,4;32;27,1;22;49;0,63;0,6;0
25/10/2017 10:00;19,8;21;14,6;15,8;30,5;0,21;0,4;0
25/10/2017 11:00;8,2;21;5;10,1;15;0,11;0,1;0
25/10/2017 12:00;8,5;19;3,8;8,8;12,5;0,17;0,2;0
25/10/2017 13:00;7,9;12;3,2;6,6;9,9;0,26;0,2;0
25/10/2017 14:00;8,5;14;3;6,2;9,2;0,38;0,4;0
25/10/2017 15:00;11,2;13;3,2;6,3;9,5;0,43;0,2;0
25/10/2017 16:00;17;0;3,7;7,9;11,6;0,48;0,2;0
25/10/2017 17:00;11;14;4,1;11,4;15,5;0,45;0,4;0
25/10/2017 18:00;7,5;12;4,5;17,3;21,9;0,36;0,3;0
25/10/2017 19:00;5,9;22;7,1;24;31,1;0,57;1;0
25/10/2017 20:00;6,1;37;13,5;27,5;41,1;0,8;1,7;0
25/10/2017 21:00;4,6;22;16,1;26,7;42,8;0,88;0,9;0
25/10/2017 22:00;15,7;37;37,5;27,1;64,6;1,2;1,5;0
25/10/2017 23:00;17,7;44;47,2;28;75,3;1,14;1,3;0
26/10/2017 0:00;13;52;52,7;27,5;80,3;1,26;1,4;0
26/10/2017 1:00;13,8;62;50,8;25,9;76,7;1;1,2;0
26/10/2017 2:00;17,2;54;44,9;25,3;70,2;0,75;1,3;0
26/10/2017 3:00;20,4;43;38,2;23,8;61,9;0,63;1;0
26/10/2017 4:00;13,1;31;18,8;21,1;39,9;0,33;0,6;0
26/10/2017 5:00;13,1;23;14,2;19,8;34;0,3;0,5;0
26/10/2017 6:00;12,7;40;27,2;21,3;48,5;0,47;0,7;0
26/10/2017 7:00;22,3;50;50,9;25,9;76,7;0,94;1,5;0
26/10/2017 8:00;16,7;50;48,4;28,1;76,5;0,99;1,4;0
26/10/2017 9:00;25,1;62;40,5;31,7;72,2;0,99;1,4;0
26/10/2017 10:00;31,2;68;32,6;32,5;65,1;0,84;1,2;0
26/10/2017 11:00;31,4;67;25,4;39,6;65;0,87;1,2;0
26/10/2017 12:00;40,2;72;13,8;42,7;56,5;0,76;0,7;0
26/10/2017 13:00;34,2;78;18,2;36,7;54,9;0,71;0,9;0
26/10/2017 14:00;29,9;29,9;15,3;31,5;46,8;0,59;0,7;0
26/10/2017 15:00;11,3;36;19,7;29,7;49,3;0,66;0,6;0
26/10/2017 16:00;11;26;14,6;25,1;39,7;0,48;0,7;0
26/10/2017 17:00;16,8;38;14,1;26,9;40,9;0,52;0,7;0
26/10/2017 18:00;28,7;42;25;31,8;56,8;0,94;0,9;0
26/10/2017 19:00;25,4;69;55,8;35,7;91,5;2,13;1,8;0
26/10/2017 20:00;34,8;101;130,8;43,4;174,2;4,06;4,1;0
26/10/2017 21:00;43,6;87;120,8;40,7;161,5;3,03;3,1;0
26/10/2017 22:00;42,3;111;152,4;41,3;193,5;3,45;3,9;0
26/10/2017 23:00;43,4;94;162,7;39,9;202,7;3,22;3,9;0
27/10/2017 0:00;32,4;62;126,2;32,4;158,6;2;2,4;0
27/10/2017 1:00;24,7;40;109,1;29,8;138,9;1,66;2,2;0
27/10/2017 2:00;23,4;48;110,6;27,3;137,9;1,92;2,4;0
27/10/2017 3:00;21,3;59;108,8;26,5;135,3;1,8;2,4;0
27/10/2017 4:00;22;43;92,1;22,6;114,7;1,27;1,8;0
27/10/2017 5:00;19,9;49;71,8;21,4;93,2;0,86;1,1;0
27/10/2017 6:00;24,2;38;72,2;20,9;93;0,92;1,4;0
27/10/2017 7:00;16,9;64;82,2;23,5;105,7;1,25;1,9;0
27/10/2017 8:00;23,4;72;80;31,9;112;1,56;1,5;0
27/10/2017 9:00;19,5;46;48,9;28,2;77,1;1,03;0,7;0
27/10/2017 10:00;28,6;44;38,9;30,5;69,4;0,91;0,8;0
27/10/2017 11:00;7,6;8;15,6;13,9;29,6;0,31;0,2;0
27/10/2017 12:00;16,7;17;6,5;12;18,5;0,45;0,4;0
27/10/2017 13:00;7,8;15;4,9;12;17;0,6;0,3;0
27/10/2017 14:00;28,9;58;3;21,4;24,4;0,9;0,5;0
27/10/2017 15:00;39,6;43;12,6;35,9;48,4;1,16;0,6;0
27/10/2017 16:00;28,4;57;22,7;41,6;64,4;1,51;1;0
27/10/2017 17:00;29;81;23,6;50,6;74,3;1,69;1,3;0
27/10/2017 18:00;46,9;90;22,1;52,2;74,3;1,62;1;0
27/10/2017 19:00;37,7;58;22,8;43,4;66,2;1,32;0,8;0
27/10/2017 20:00;21,4;44;26,8;38,8;65,6;1,27;0,9;0
27/10/2017 21:00;24,3;43;42,7;38,3;81;1,77;1,1;0
27/10/2017 22:00;33,8;68;73,1;36,6;109,8;2,2;1,9;0
27/10/2017 23:00;23;54;57,1;31,2;88,3;1,46;1,5;0
28/10/2017 0:00;19,8;35;39,8;29,5;69,2;0,74;1,5;0
28/10/2017 1:00;16,5;17;22,2;24,3;46,5;0,4;0,4;0
28/10/2017 2:00;12,1;13;14,3;18;32,2;0,29;0,4;0
28/10/2017 3:00;11,6;14;10,1;19,7;29,8;0,43;0,1;0
28/10/2017 4:00;9,9;15;16,8;22,5;39,2;0,58;0,5;0
28/10/2017 5:00;12,1;20;18,1;23,9;42;0,58;0,6;0
28/10/2017 6:00;14,2;19;21,1;21,7;42,8;0,58;0,5;0
28/10/2017 7:00;16,7;37;48;25;72,9;1,09;1,3;0
28/10/2017 8:00;25,9;45;45,6;25,3;70,9;0,98;1,1;0
28/10/2017 9:00;19,1;48;34,9;26,8;61,8;0,81;1,2;0
28/10/2017 10:00;17,8;22;20,6;19,5;40,1;0,41;1,2;0
28/10/2017 11:00;18,6;26;13,3;17,2;30,5;0,29;2,3;0
28/10/2017 12:00;15,5;37;9,9;17,6;27,4;0,38;1,7;0
28/10/2017 13:00;0;39;7,6;16,1;23,8;0,47;1,4;0
28/10/2017 14:00;5,6;31;5,4;13,3;18,7;0,31;1,6;0
28/10/2017 15:00;12,3;36;5,1;15,9;21;0,39;0,9;0
28/10/2017 16:00;12,8;25;5;14,6;19,6;0,28;0,9;0
28/10/2017 17:00;1,9;23;4;14,3;18,3;0,32;0,9;0
28/10/2017 18:00;15,1;31;3,4;15,5;18,9;0,36;0,9;0
28/10/2017 19:00;12,7;30;4,4;16,7;21,1;0,39;0,6;0
28/10/2017 20:00;10,9;23;9;21,9;30,9;0,57;0,3;0
28/10/2017 21:00;14,3;18;10,7;22,3;32,9;0,56;0,4;0
28/10/2017 22:00;11,9;11,9;12;23,1;35,1;0,61;0,4;0
28/10/2017 23:00;14,8;36;21,5;25,9;47,4;0,85;0,6;0
29/10/2017 0:00;18,1;36;24,5;26,7;51,2;0,88;0,6;0
29/10/2017 1:00;25,5;30;17,7;24,3;42,1;0,65;0,4;0
29/10/2017 2:00;23;33;19;23,9;42,8;0,66;0,5;0
29/10/2017 3:00;11,7;11,7;11,9;19;30,9;0,4;0,5;0
29/10/2017 4:00;5,7;9;8,7;16,6;25,2;0,31;0,3;0
29/10/2017 5:00;3,3;4;5,1;9,7;14,8;0,13;0,2;0
29/10/2017 6:00;0,2;3;3,7;11,5;15,2;0,12;0,1;0
29/10/2017 7:00;1,7;5;6,2;15,4;21,6;0,28;0,1;0
29/10/2017 8:00;2,1;7;9,6;16,3;25,8;0,37;0,1;0
29/10/2017 9:00;0;9;8,8;12,9;21,7;0,39;0,2;0
29/10/2017 10:00;6,5;6,5;8,1;13,5;21,6;0,22;0,2;0
29/10/2017 11:00;3,4;21;9,2;16,1;25,2;0,3;0,4;0
29/10/2017 12:00;9,7;19;5,3;13;18,2;0,15;0,1;0
29/10/2017 13:00;11,4;13;4,8;12,8;17,6;0,13;0,5;0
29/10/2017 14:00;14,6;14,6;4,4;11,6;16;0,11;0,3;0
29/10/2017 15:00;5,5;9;4,3;9,2;13,5;0,17;0,2;0
29/10/2017 16:00;0;10;4,1;9,7;13,8;0,19;0,2;0
29/10/2017 17:00;11,3;14;4,7;12,5;17,2;0,27;0;0
29/10/2017 18:00;5,6;11;5,3;14,6;19,8;0,3;0,1;0
29/10/2017 19:00;6,9;6,9;4;12,5;16,6;0,29;0,2;0
29/10/2017 20:00;3,6;8;4;15,5;19,4;0,39;0,1;0
29/10/2017 21:00;6,5;16;10;20,1;30;0,52;0,2;0
29/10/2017 22:00;4,7;14;8,2;19,1;27,3;0,48;0,2;0
29/10/2017 23:00;7;16;7,9;18,3;26,2;0,62;0;0
30/10/2017 0:00;6,1;12;14,6;18;32,6;0,48;0,5;0
30/10/2017 1:00;16,2;23;18,5;18,1;36,6;0,4;0,6;0
30/10/2017 2:00;10,6;14;13,6;16,6;30,3;0,2;0,2;0
30/10/2017 3:00;4,3;12;11,3;15,9;27,2;0,11;0,2;0
30/10/2017 4:00;8,5;9;11,1;16,7;27,9;0,13;0,1;0
30/10/2017 5:00;6,3;10;12,3;18,3;30,6;0,23;0,5;0
30/10/2017 6:00;9;15;22,6;20,7;43,3;0,45;0,6;0
30/10/2017 7:00;13,1;30;47,8;23,5;71,4;0,77;1,2;0
30/10/2017 8:00;17,9;23;46,9;22,5;69,4;0,69;0,9;0
30/10/2017 9:00;15,2;47;61,2;30,8;92;1,24;1,5;0
30/10/2017 10:00;27,6;48;46,3;30;76,4;0,77;1,1;0
30/10/2017 11:00;12,7;12,7;16,8;13,5;30,3;0;0,3;0
30/10/2017 12:00;5,2;10;6,7;11,1;17,8;0;0,3;0
30/10/2017 13:00;7,4;9;3,2;9,2;12,4;0;0,3;0
30/10/2017 14:00;12,9;66;8,9;24,6;33,5;0,38;0,6;0
30/10/2017 15:00;31;47;9,1;26,7;35,9;0,37;0,7;0
30/10/2017 16:00;15,2;34;8,3;23,9;32,2;0,26;0,4;0
30/10/2017 17:00;19,4;33;7,6;27,2;34,8;0,31;0,4;0
30/10/2017 18:00;20,2;49;15,8;33,6;49,4;0,72;0,7;0
30/10/2017 19:00;27,3;56;15,4;38,6;53,9;0,96;0,6;0
30/10/2017 20:00;28,4;74;44,3;41,8;86,1;1,68;1,4;0
30/10/2017 21:00;28,1;94;55,7;40,2;95,9;1,59;1,5;0
30/10/2017 22:00;33,5;65;45,8;33,6;79,5;1,07;1,2;0
30/10/2017 23:00;18,5;33;28,6;31,1;59,7;0,6;0,4;0
31/10/2017 0:00;14,2;34;23,9;27,4;51,3;0,48;0,3;0
31/10/2017 1:00;8,8;18;14,8;24,3;39,1;0,4;0,2;0
31/10/2017 2:00;15,8;29;20,5;24,4;44,9;0,52;0,5;0
31/10/2017 3:00;17,2;28;24,2;24,3;48,5;0,51;0,6;0
31/10/2017 4:00;13,4;20;25,9;21,5;47,4;0,48;0,7;0
31/10/2017 5:00;12,5;13;26,4;19,5;45,9;0,41;0,7;0
31/10/2017 6:00;13,5;26;51,9;21,4;73,3;0,69;1,4;0
31/10/2017 7:00;26,8;57;93,2;29,2;122,4;1,56;2,4;0
31/10/2017 8:00;31,7;57;79,8;32,5;112,1;1,41;1,6;0
31/10/2017 9:00;17,8;37;56,1;31,7;87,8;1,01;0,9;0
31/10/2017 10:00;29,1;50;44,3;32,9;77,3;0,84;0,8;0
31/10/2017 11:00;19,2;0;20,9;16,1;37,1;0,09;0,2;0
31/10/2017 12:00;0;12;8,6;11,6;20,3;0,03;0,2;0
31/10/2017 13:00;5,1;17;7,4;14,7;22,1;0,29;0,4;0
31/10/2017 14:00;22;52;7,1;22,3;29,4;0,58;0,6;0
31/10/2017 15:00;33,3;64;4,8;25,2;30;0,56;0,7;0
31/10/2017 16:00;25,9;45;9,2;30,6;39,8;0,62;0,8;0
31/10/2017 17:00;22,6;49;9,6;33,3;42,9;0,73;0,6;0
31/10/2017 18:00;24;38;7;36,2;43,2;0,78;0,6;0
31/10/2017 19:00;27,8;51;14,8;38,5;53,4;1,11;0,8;0
31/10/2017 20:00;17;52;22,2;37,4;59,5;0,91;0,9;0
31/10/2017 21:00;27,5;56;26,9;37,3;64,2;0,96;0,9;0
31/10/2017 22:00;16;47;37,9;37,2;75,1;1,14;1;0
31/10/2017 23:00;21,4;42;67,2;36;103,1;1,59;1,9;0
1/11/2017 0:00;23,2;103;110,1;37,1;147,2;2,33;2,8;0
1/11/2017 1:00;30,3;99;112;33,3;145,4;2,03;2,5;0
1/11/2017 2:00;34,4;71;103,6;27,7;131,3;1,56;2,2;0
1/11/2017 3:00;25,6;62;68;23,8;91,8;0,82;1,1;0
1/11/2017 4:00;21,4;39;51,7;20;71,7;0,67;1,1;0
1/11/2017 5:00;15,9;40;50,4;17,8;68,2;0,7;1,2;0
1/11/2017 6:00;19,7;77;53,9;22;75,9;0,81;1,2;0
1/11/2017 7:00;37,7;84;67,1;25,5;92,6;1,09;1,5;0
1/11/2017 8:00;45,5;98;81,2;32,8;114,1;1,64;2;0
1/11/2017 9:00;34,9;60;51,1;25,4;76,6;0,84;1,5;0
1/11/2017 10:00;24,2;57;33,4;23,8;57,3;0,56;1,3;0
1/11/2017 11:00;21,8;55;0;0;0;0,61;1,4;0
1/11/2017 12:00;28,2;38;2,4;6,1;8,5;0,71;1,1;0
1/11/2017 13:00;16,6;33;1,5;6,3;7,8;0,69;0,6;0
1/11/2017 14:00;35,7;70;2,4;15,5;17,9;0,95;0,8;0
1/11/2017 15:00;40,2;48;3,2;13;16,2;0,74;0,8;0
1/11/2017 16:00;11,5;34;0,6;5,7;6,3;0,4;0,6;0
1/11/2017 17:00;16;30;0,3;5;5,3;0,35;0,4;0
1/11/2017 18:00;11,9;43;1,7;13,1;14,9;0,73;0,3;0
1/11/2017 19:00;21;36;8,4;16,4;24,9;0,86;0,7;0
1/11/2017 20:00;15,9;23;29;23,1;52;1,52;1,1;0
1/11/2017 21:00;12,3;37;86,4;30;116,5;2,76;2,4;0
1/11/2017 22:00;23,6;37;102,4;29,2;131,6;2,44;2,4;0
1/11/2017 23:00;18,9;36;75;24,1;99,1;1,56;1,5;0
2/11/2017 0:00;21,2;27;76,5;20,1;96,7;1,33;1,5;0
2/11/2017 1:00;10,6;43;82,4;19;101,4;1,34;1,9;0
2/11/2017 2:00;20,1;33;68,3;14,7;82,9;0,97;1,4;0
2/11/2017 3:00;20,1;36;73,4;13,3;86,8;1,12;1,7;0
2/11/2017 4:00;17,1;27;83;12,6;95,6;1,25;1,9;0
2/11/2017 5:00;15,4;23;88,6;12;100,6;1,35;2,1;0
2/11/2017 6:00;15;21;92,9;11,3;104,4;1,42;2,3;0
2/11/2017 7:00;22,5;96;162,4;22,4;185,2;2,76;3,9;0
2/11/2017 8:00;51,6;106;143,1;29,5;172,5;2,4;3,1;0
2/11/2017 9:00;40,5;100;83,6;37,3;120,9;1,66;1,5;0
2/11/2017 10:00;49,7;117;65,8;45,3;111,1;1,65;2,2;0
2/11/2017 11:00;26,5;0;28;8,5;36,5;0,14;0,5;0
2/11/2017 12:00;7,6;16;12,9;2;14,9;0,18;0,4;0
2/11/2017 13:00;11,4;19;10,8;4,3;15,1;0,35;0,5;0
2/11/2017 14:00;12,5;37;5,5;6,3;11,8;0,41;0,5;0
2/11/2017 15:00;21,7;35;1,6;6,1;7,7;0,4;0,6;0
2/11/2017 16:00;15,5;36;1;6,7;7,6;0,37;0,6;0
2/11/2017 17:00;10,4;38;1,3;7,3;8,6;0,34;0,7;0
2/11/2017 18:00;24,4;47;1,4;13,2;14,6;0,58;0,7;0
2/11/2017 19:00;16,6;51;4,2;19,7;23,9;0,92;0,8;0
2/11/2017 20:00;14,6;43;12,2;19,5;31,7;0,92;0,8;0
2/11/2017 21:00;9,3;13;3,2;13,3;16,5;0,55;0,2;0
2/11/2017 22:00;12,3;33;7,2;20,2;27,3;0,66;0,4;0
2/11/2017 23:00;12,8;30;12,9;23,3;36,2;0,88;0,6;0
3/11/2017 0:00;20,6;39;28,5;21,4;49,8;1,17;0,8;0
3/11/2017 1:00;14,7;49;47,3;21,8;69,1;1,43;1,2;0
3/11/2017 2:00;23,9;42;49;17,9;66,9;1,27;1,5;0
3/11/2017 3:00;14,1;30;27,5;12,9;40,5;0,58;0,6;0
3/11/2017 4:00;15,6;24;14,2;7,3;21,5;0,34;0,2;0
3/11/2017 5:00;8,9;27;10,8;8,5;19,3;0,39;0,3;0
3/11/2017 6:00;19,9;47;19;11,4;30,4;0,63;0,9;0
3/11/2017 7:00;27,7;78;52,4;15,5;67,9;1,31;2,2;0
3/11/2017 8:00;39,1;100;62,7;22,4;85,1;1,54;2,6;0
3/11/2017 9:00;37,3;85;40,5;21,8;62,3;1,06;1,4;0
3/11/2017 10:00;32,8;55;24,4;15,7;40,2;0,57;0,9;0
